census_tract,exp_distance,exp_area,corr,p
36085000300,9.981968555258824,1.0185620455164113,0.36811108883597127,1.7077763339180651e-301
36085000600,9.994465259107574,1.1271132719466053,0.4841805368085847,0.0
36085000700,9.916849136283844,1.0044735772920248,0.40010105315342576,0.0
36085000800,9.993172600168094,1.74120216876711,0.5284631080410858,0.0
36085000900,9.877159370054109,1.0173114345799235,0.45205827663971104,0.0
36085001100,9.98796160231879,1.0129365874071823,0.50183806705191,0.0
36085001700,9.942262521959805,1.0101836832437954,0.41019027710777595,0.0
36085001800,9.992807851041334,1.9758216702412172,0.33358774154860005,1.113864815329428e-244
36085002001,9.976316086622155,1.8084889949748089,0.4869974072465801,0.0
36085002002,9.937342271405218,1.4535506604706114,0.4885943679477109,0.0
36085002100,9.999585299367212,1.167275443274022,0.5184817031032937,0.0
36085002700,9.988811411531096,1.4971455793888993,0.3823778026318325,0.0
36085002900,9.957355273869792,1.1721930384391825,0.5407902196859096,0.0
36085003300,9.926619505348313,1.1405949648814584,0.40164958506124215,0.0
36085003600,9.977279921940855,1.7494769642788128,0.5090756170471512,0.0
36085003900,9.997171305726567,1.0517860771762462,0.30039896134272076,1.4481535846684165e-196
36085004000,9.980484609019399,1.138455431058972,0.5085542116164616,0.0
36085004700,9.959126899620166,1.0627985938997568,0.4525544551947069,0.0
36085005000,9.96140965501948,1.0429163150443657,0.506239305270005,0.0
36085005900,9.959019604590793,1.1520080325315547,0.4052521240423577,0.0
36085006400,9.984817310485596,1.1368874972391865,0.5458520708232406,0.0
36085006700,9.95471521292231,1.0658649366384694,0.31213766252482233,6.982698814679984e-213
36085007000,9.987158955981542,1.3814764728067956,0.6154666370589708,0.0
36085007400,9.996578401308867,1.3899474440568935,0.5598890099789707,0.0
36085007500,9.923687911843004,1.0652556783478175,0.41650243824175887,0.0
36085007700,9.926603722711654,1.1041378371208168,0.38421160630087925,0.0
36085008100,9.480828261664186,1.0057330919490823,0.3298195382606815,6.635648670023515e-239
36085009601,9.996194715518826,1.456571202889549,0.44744872141582204,0.0
36085009602,9.988639795256816,1.519052996145227,0.5059549498472276,0.0
36085009700,9.854499360075536,1.0176827034680471,0.3721692465779337,1.1932168443450004e-308
36085010500,9.802401639778076,1.002205981632656,0.47779245603606174,0.0
36085011201,9.990423506470755,1.6853963348659562,0.5756346367634991,0.0
36085011202,9.981381398820915,1.6038668039374926,0.620506673180498,0.0
36085011401,9.999491340046674,1.6545257049537838,0.44328075965833824,0.0
36085011402,9.967825314855268,1.391760361835722,0.5981966608219862,0.0
36085012100,9.991115273091836,1.1379087578302318,0.387301412230697,0.0
36085012200,9.974506026468347,1.4556122369240754,0.5558459047131276,0.0
36085012500,9.875450637219757,1.012121746512129,0.3829956730257367,0.0
36085012804,9.98260863236932,1.6208664420655339,0.7125081922185496,0.0
36085012805,9.963355696386174,1.3853873637824492,0.6667934296747151,0.0
36085012806,9.98468033430926,1.5958651476040089,0.7354736189352444,0.0
36085013201,9.930154189415042,1.0390676175725133,0.6202360558783095,0.0
36085013203,9.965965964015467,1.171025606150181,0.6636853976811927,0.0
36085013204,9.979313660803683,1.23831973125575,0.6512199892238365,0.0
36085013301,9.973535076431652,1.0058183601171038,0.33448540694787726,4.5605841651043165e-246
36085013302,9.89971400625194,1.0083138569493144,0.36489277681586496,6.825717843085974e-296
36085013400,9.93275038893799,1.375686365479801,0.6507743792962205,0.0
36085013800,9.849772472832505,1.1207684544142325,0.5268779835139363,0.0
36085014100,9.558045227013466,1.0458260413498763,0.41766074324904623,0.0
36085014604,9.988387823198451,1.0223481637230307,0.6246056282854121,0.0
36085014605,9.943762118344893,1.0966581514969391,0.5047017146008178,0.0
36085014606,9.981986374626928,1.1621228532399712,0.5293377076207383,0.0
36085014607,9.963070175127044,1.0474447435918606,0.5210819277683568,0.0
36085014608,9.942656908838359,1.0378280947810623,0.5391482349765139,0.0
36085014700,9.951070812908526,1.0805751190110868,0.3510866275996768,1.389831151995707e-272
36085015100,9.839833094471715,1.0378835944964493,0.42680455452708715,0.0
36085015601,9.996597912218498,1.1968463733643233,0.6115943616108575,0.0
36085015602,9.978561941575379,1.0449427559019426,0.6258167404191763,0.0
36085015603,9.96326002366947,1.18421373599854,0.6868471343931856,0.0
36085016901,9.852160736528212,1.0283351741372115,0.42864270415270306,0.0
36085017005,9.95124405454365,1.0333567352995914,0.5747831457003482,0.0
36085017007,9.715288831667536,1.0019650991314109,0.5236584266755892,0.0
36085017008,9.79614025961368,1.0275447098101722,0.5400914015383911,0.0
36085017009,9.958265370073335,1.0075982832453576,0.49129231020213315,0.0
36085017010,9.972546021151452,1.016090543127838,0.5457341209114792,0.0
36085017011,9.96911384225703,1.0842495664597607,0.5563476384368261,0.0
36085017012,9.936306646671362,1.0917923975337942,0.5031625478066295,0.0
36085017300,9.979761781114107,1.3437806635952683,0.39005157924097766,0.0
36085017600,9.993421485797768,1.0319976477802157,0.5715988742773856,0.0
36085017700,9.995792164456368,1.0696457695860744,0.4643579264764113,0.0
36085018100,9.941087558831839,1.167635632752166,0.5049786853578706,0.0
36085018701,9.989723460772517,1.0517608865994532,0.38119744093634667,0.0
36085018702,9.99850140306792,1.1728540959007034,0.48781465054780904,0.0
36085018901,9.936411623701822,1.0200269925727241,0.5122364869029894,0.0
36085018902,9.991306874401559,1.301048132405569,0.4473760021077318,0.0
36085019700,9.911157286621645,1.036963222867172,0.42976545054870574,0.0
36085019800,9.746396996327988,1.0868377803956548,0.460800382125304,0.0
36085020100,9.989120739411995,1.0171421520027621,0.5092231233938529,0.0
36085020700,9.916873514963527,1.0377165415862208,0.4603230188538421,0.0
36085020801,9.769778093116003,1.0271425819251547,0.5799291841794472,0.0
36085020803,9.87888049305539,1.0242517172529446,0.4413867389659631,0.0
36085020804,9.916291746448856,1.0002368310226828,0.5377749555503291,0.0
36085021300,9.889889779152178,1.0839152433250518,0.43010461463965727,0.0
36085022300,9.951881114587842,1.0007582617214865,0.43270473154565015,0.0
36085022600,9.729280588050578,1.035053096982466,0.5056953828335281,0.0
36085022800,8.29347028606409,1.01151168936547,0.16470641973366587,1.5801220338474883e-58
36085023100,9.964627651573224,1.0606494769461605,0.39714864907552566,0.0
36085023900,9.902570540891006,1.0922945398085133,0.3342374606281009,1.103613933047081e-245
36085024401,9.976105467947335,1.2700399830152804,0.4720390918046104,0.0
36085024402,9.935463202303836,1.3214837726072233,0.42292081976326934,0.0
36085024700,9.749640927507627,1.0131275620376528,0.40044962150903307,0.0
36085024800,9.95346590083026,1.1649575676609842,0.5188958687051222,0.0
36085025100,9.94487522181386,1.074916249156928,0.4826749636826067,0.0
36085027301,9.984876107077412,1.1118025509992269,0.42188559079434373,0.0
36085027302,9.982952022795466,1.0831241605238446,0.4572425645684573,0.0
36085027702,9.573938128054436,1.0232665485469283,0.39960203075632406,0.0
36085027704,9.77708724047416,1.007698840386297,0.4114349383136662,0.0
36085027705,9.778748811674205,1.0061929450920246,0.4124253326459548,0.0
36085027706,9.856697039198544,1.0096263322639842,0.4723610211147374,0.0
36085027900,7.554834769417582,1.001663734694148,0.3342582037860621,1.0249966000809154e-245
36085029102,9.963144679576772,1.03682436151756,0.4311070082040626,0.0
36085029103,9.986858366483446,1.0499537922042208,0.44780369925704666,0.0
36085029104,9.995430160443249,1.0324535388124474,0.4538184660363168,0.0
36085030301,9.989047711702199,1.0856412595680673,0.4406357280122959,0.0
36085030302,9.890504743186014,1.058926539979538,0.4412173173287182,0.0
36085031901,9.73023455263598,1.0077253984907415,0.44262599625906773,0.0
36085031902,9.962098494324962,1.0443577894321479,0.37469595767405495,3.70724959025e-313
36085032300,9.83155205579913,1.0043401657199382,0.37342858134228474,6.8407064054884e-311
